0, 0.000002700
1, 0.000006900
2, 0.000008600
3, 0.000009700
4, 0.000010800
5, 0.000012100
6, 0.000013300
7, 0.000014300
8, 0.000015500
9, 0.000016700
10, 0.000017700
11, 0.000018800
12, 0.000019900
13, 0.000020900
14, 0.000022000
15, 0.000023200
16, 0.000024300
17, 0.000025500
18, 0.000026600
19, 0.000027800
20, 0.000028800
21, 0.000029900
22, 0.000031000
23, 0.000032000
24, 0.000033100
25, 0.000034200
26, 0.000035400
27, 0.000036400
28, 0.000037500
29, 0.000038600
30, 0.000039700
31, 0.000040800
32, 0.000041900
33, 0.000042900
34, 0.000043900
35, 0.000045000
36, 0.000046100
37, 0.000047200
38, 0.000048300
39, 0.000049300
40, 0.000050400
41, 0.000051500
42, 0.000052500
43, 0.000053600
44, 0.000054700
45, 0.000055800
46, 0.000056900
47, 0.000058000
48, 0.000059100
49, 0.000060100
50, 0.000061200
51, 0.000062200
52, 0.000063300
53, 0.000064500
54, 0.000065800
55, 0.000067000
56, 0.000068100
57, 0.000069100
58, 0.000070300
59, 0.000071400
60, 0.000072500
61, 0.000073500
62, 0.000074600
63, 0.000075700
64, 0.000076700
65, 0.000077800
66, 0.000078900
67, 0.000079900
68, 0.000081000
69, 0.000082000
70, 0.000083100
71, 0.000084100
72, 0.000085200
73, 0.000086400
74, 0.000087400
75, 0.000088400
76, 0.000089500
77, 0.000090600
78, 0.000091700
79, 0.000092700
80, 0.000093900
81, 0.000095000
82, 0.000096100
83, 0.000097200
84, 0.000098200
85, 0.000099300
86, 0.000100400
87, 0.000101600
88, 0.000102700
89, 0.000103800
90, 0.000104900
91, 0.000105900
92, 0.000107100
93, 0.000108100
94, 0.000109200
95, 0.000110300
96, 0.000111300
97, 0.000112400
98, 0.000113500
99, 0.000114500
100, 0.000115600
101, 0.000116700
102, 0.000118000
103, 0.000119100
104, 0.000120200
105, 0.000121400
106, 0.000122400
107, 0.000123700
108, 0.000124800
109, 0.000125900
110, 0.000127100
111, 0.000128100
112, 0.000129200
113, 0.000130400
114, 0.000131500
115, 0.000132600
116, 0.000133700
117, 0.000134800
118, 0.000135800
119, 0.000136900
120, 0.000138000
121, 0.000139000
122, 0.000140100
123, 0.000141200
124, 0.000142300
125, 0.000143300
126, 0.000144400
127, 0.000145800
128, 0.000146900
129, 0.000148000
130, 0.000149100
131, 0.000150100
132, 0.000151200
133, 0.000152300
134, 0.000153300
135, 0.000154400
136, 0.000155400
137, 0.000156500
138, 0.000157700
139, 0.000158700
140, 0.000159800
141, 0.000160900
142, 0.000161900
143, 0.000163000
144, 0.000164100
145, 0.000165200
146, 0.000166300
147, 0.000167400
148, 0.000168400
149, 0.000169900
150, 0.000171000
151, 0.000172100
152, 0.000173200
153, 0.000174200
154, 0.000175300
155, 0.000176400
156, 0.000177500
157, 0.000178500
158, 0.000179600
159, 0.000180700
160, 0.000181800
161, 0.000182900
162, 0.000184000
163, 0.000185000
164, 0.000186100
165, 0.000187100
166, 0.000188200
167, 0.000189400
168, 0.000190400
169, 0.000191500
170, 0.000192600
171, 0.000193700
172, 0.000194800
173, 0.000195900
174, 0.000197600
175, 0.000198800
176, 0.000199800
177, 0.000200900
178, 0.000202100
179, 0.000203100
180, 0.000204200
181, 0.000205300
182, 0.000206400
183, 0.000207500
184, 0.000208500
185, 0.000209600
186, 0.000210600
187, 0.000211700
188, 0.000212800
189, 0.000213900
190, 0.000215000
191, 0.000216100
192, 0.000217200
193, 0.000218300
194, 0.000219300
195, 0.000220400
196, 0.000221600
197, 0.000222600
198, 0.000223800
199, 0.000224900
200, 0.000225900
201, 0.000227000
202, 0.000228600
203, 0.000229700
204, 0.000230800
205, 0.000231800
206, 0.000232900
207, 0.000233900
208, 0.000235000
209, 0.000236100
210, 0.000237200
211, 0.000238300
212, 0.000239400
213, 0.000240500
214, 0.000241700
215, 0.000242700
216, 0.000243800
217, 0.000244900
218, 0.000246000
219, 0.000247100
220, 0.000248100
221, 0.000249200
222, 0.000250300
223, 0.000251400
224, 0.000252500
225, 0.000253700
226, 0.000254700
227, 0.000255800
228, 0.000256900
229, 0.000258000
230, 0.000259100
231, 0.000260200
232, 0.000261300
233, 0.000262400
234, 0.000263600
235, 0.000264700
236, 0.000265800
237, 0.000266800
238, 0.000267900
239, 0.000269100
240, 0.000270200
241, 0.000271300
242, 0.000272400
243, 0.000273400
244, 0.000274500
245, 0.000275600
246, 0.000276700
247, 0.000277800
248, 0.000284100
249, 0.000285200
250, 0.000286300
251, 0.000287400
252, 0.000288500
253, 0.000289600
254, 0.000290700
255, 0.000291800
256, 0.000292900
257, 0.000294100
258, 0.000295300
259, 0.000296600
260, 0.000297700
261, 0.000298900
262, 0.000300100
263, 0.000301200
264, 0.000302400
265, 0.000303500
266, 0.000304600
267, 0.000305700
268, 0.000306900
269, 0.000308000
270, 0.000309500
271, 0.000310600
272, 0.000311800
273, 0.000312900
274, 0.000314100
275, 0.000315200
276, 0.000316300
277, 0.000317400
278, 0.000318600
279, 0.000319700
280, 0.000320800
281, 0.000321900
282, 0.000323100
283, 0.000324200
284, 0.000325300
285, 0.000326500
286, 0.000327600
287, 0.000328700
288, 0.000329800
289, 0.000331000
290, 0.000332100
291, 0.000333200
292, 0.000334300
293, 0.000335400
294, 0.000336500
295, 0.000337700
296, 0.000338800
297, 0.000340000
298, 0.000341100
299, 0.000342300
300, 0.000343400
301, 0.000344500
302, 0.000345600
303, 0.000346800
304, 0.000347900
305, 0.000349100
306, 0.000350200
307, 0.000351300
308, 0.000352500
309, 0.000353600
310, 0.000355000
311, 0.000356300
312, 0.000357400
313, 0.000358600
314, 0.000359700
315, 0.000360800
316, 0.000361900
317, 0.000363100
318, 0.000364300
319, 0.000365500
320, 0.000366600
321, 0.000367700
322, 0.000368900
323, 0.000370000
324, 0.000371100
325, 0.000372300
326, 0.000373400
327, 0.000374600
328, 0.000375700
329, 0.000376800
330, 0.000378000
331, 0.000379200
332, 0.000380300
333, 0.000381500
334, 0.000382600
335, 0.000383700
336, 0.000384800
337, 0.000385900
338, 0.000387000
339, 0.000388200
340, 0.000389400
341, 0.000390500
342, 0.000391700
343, 0.000392900
344, 0.000394000
345, 0.000395100
346, 0.000396300
347, 0.000397400
348, 0.000398600
349, 0.000399700
350, 0.000400900
351, 0.000402100
352, 0.000403200
353, 0.000404300
354, 0.000405500
355, 0.000406800
356, 0.000408000
357, 0.000409100
358, 0.000410300
359, 0.000411400
360, 0.000412600
361, 0.000413700
362, 0.000414800
363, 0.000415900
364, 0.000417000
365, 0.000418200
366, 0.000419300
367, 0.000420400
368, 0.000421500
369, 0.000422700
370, 0.000423900
371, 0.000425000
372, 0.000426100
373, 0.000427200
374, 0.000428300
375, 0.000429400
376, 0.000430600
377, 0.000431700
378, 0.000432800
379, 0.000434000
380, 0.000435100
381, 0.000436200
382, 0.000437400
383, 0.000438600
384, 0.000439700
385, 0.000440800
386, 0.000441900
387, 0.000443000
388, 0.000444200
389, 0.000445300
390, 0.000446400
391, 0.000447600
392, 0.000448700
393, 0.000449800
394, 0.000451000
395, 0.000452100
396, 0.000453200
397, 0.000454400
398, 0.000455500
399, 0.000456700
400, 0.000457900
401, 0.000459000
402, 0.000460100
403, 0.000461300
404, 0.000462400
405, 0.000463600
406, 0.000465600
407, 0.000466700
408, 0.000467900
409, 0.000469000
410, 0.000470200
411, 0.000471300
412, 0.000472500
413, 0.000473600
414, 0.000474700
415, 0.000475900
416, 0.000477000
417, 0.000478100
418, 0.000479200
419, 0.000480400
420, 0.000481500
421, 0.000482700
422, 0.000483900
423, 0.000485000
424, 0.000486100
425, 0.000487200
426, 0.000488400
427, 0.000489500
428, 0.000490700
429, 0.000491800
430, 0.000492900
431, 0.000494000
432, 0.000495200
433, 0.000496300
434, 0.000497400
435, 0.000498600
436, 0.000499800
437, 0.000501000
438, 0.000502200
439, 0.000503300
440, 0.000504400
441, 0.000505600
442, 0.000506700
443, 0.000507800
444, 0.000509000
445, 0.000510100
446, 0.000511200
447, 0.000512400
448, 0.000513500
449, 0.000514600
450, 0.000515700
451, 0.000516900
452, 0.000518000
453, 0.000519100
454, 0.000520200
455, 0.000521300
456, 0.000522500
457, 0.000523600
